Year,Datetime,Stage,Stadium,City,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Win conditions,Attendance,Half-time Home Goals,Half-time Away Goals,Referee,Assistant 1,Assistant 2,RoundID,MatchID,Home Team Initials,Away Team Initials,Result,Total Goals
2014,2014-06-19 16:00:00,Group Stage,Arena de Sao Paulo,Sao Paulo ,Uruguay,2,1,England, ,62575,1,0,Carlos VELASCO CARBALLO (ESP),ALONSO FERNANDEZ Roberto (ESP),YUSTE Juan (ESP),255931,300186486,URU,ENG,Home Win,3
2014,2014-06-19 19:00:00,Group Stage,Estadio das Dunas,Natal ,Japan,0,0,Greece, ,39485,0,0,AGUILAR Joel (SLV),TORRES William (SLV),ZUMBA Juan (SLV),255931,300186454,JPN,GRE,Draw,0
2014,2014-06-20 13:00:00,Group Stage,Arena Pernambuco,Recife ,Italy,0,1,Costa Rica, ,40285,0,1,OSSES Enrique (CHI),ASTROZA Carlos (CHI),ROMAN Sergio (CHI),255931,300186500,ITA,CRC,Away Win,1
2014,2014-06-20 16:00:00,Group Stage,Arena Fonte Nova,Salvador ,Switzerland,2,5,France, ,51003,0,3,Bj�rn KUIPERS (NED),Sander VAN ROEKEL (NED),Erwin ZEINSTRA (NED),255931,300186514,SUI,FRA,Away Win,7
2014,2014-06-20 19:00:00,Group Stage,Arena da Baixada,Curitiba ,Honduras,1,2,Ecuador, ,39224,1,1,Ben WILLIAMS (AUS),CREAM Matthew (AUS),ANAZ Hakan (AUS),255931,300186463,HON,ECU,Away Win,3
2014,2014-06-21 13:00:00,Group Stage,Estadio Mineirao,Belo Horizonte ,Argentina,1,0,IR Iran, ,57698,0,0,MAZIC Milorad (SRB),RISTIC Milovan (SRB),DJURDJEVIC Dalibor (SRB),255931,300186466,ARG,IRN,Home Win,1
2014,2014-06-21 16:00:00,Group Stage,Estadio Castelao,Fortaleza ,Germany,2,2,Ghana, ,59621,0,0,RICCI Sandro (BRA),DE CARVALHO Emerson (BRA),VAN GASSE Marcelo (BRA),255931,300186493,GER,GHA,Draw,4
2014,2014-06-21 18:00:00,Group Stage,Arena Pantanal,Cuiaba ,Nigeria,1,0,"rn"">Bosnia and Herzegovina", ,40499,1,0,Peter O'LEARY (NZL),HINTZ Jan Hendrik (NZL),RULE Mark (NZL),255931,300186511,NGA,BIH,Home Win,1
2014,2014-06-22 13:00:00,Group Stage,Estadio do Maracana,Rio De Janeiro ,Belgium,1,0,Russia, ,73819,0,0,BRYCH Felix (GER),BORSCH Mark (GER),LUPP Stefan (GER),255931,300186481,BEL,RUS,Home Win,1
2014,2014-06-22 16:00:00,Group Stage,Estadio Beira-Rio,Porto Alegre ,Korea Republic,2,4,Algeria, ,42732,0,3,ROLDAN Wilmar (COL),DIAZ Eduardo (COL),LESCANO Christian (ECU),255931,300186495,KOR,ALG,Away Win,6
2014,2014-06-22 18:00:00,Group Stage,Arena Amazonia,Manaus ,USA,2,2,Portugal, ,40123,0,1,PITANA Nestor (ARG),MAIDANA Hernan (ARG),BELATTI Juan Pablo (ARG),255931,300186483,USA,POR,Draw,4
2014,2014-06-23 13:00:00,Group Stage,Arena da Baixada,Curitiba ,Australia,0,3,Spain, ,39375,0,1,SHUKRALLA Nawaf (BHR),TULEFAT Yaser (BHR),SALEH Ebrahim (BHR),255931,300186467,AUS,ESP,Away Win,3
2014,2014-06-23 13:00:00,Group Stage,Arena de Sao Paulo,Sao Paulo ,Netherlands,2,0,Chile, ,62996,0,0,Bakary GASSAMA (GAM),MENKOUANDE Evarist (CMR),KABANDA Felicien (RWA),255931,300186470,NED,CHI,Home Win,2
2014,2014-06-23 17:00:00,Group Stage,Estadio Nacional,Brasilia ,Cameroon,1,4,Brazil, ,69112,1,2,ERIKSSON Jonas (SWE),KLASENIUS Mathias (SWE),WARNMARK Daniel (SWE),255931,300186472,CMR,BRA,Away Win,5
2014,2014-06-23 17:00:00,Group Stage,Arena Pernambuco,Recife ,Croatia,1,3,Mexico, ,41212,0,0,Ravshan IRMATOV (UZB),RASULOV Abduxamidullo (UZB),KOCHKAROV Bakhadyr (KGZ),255931,300186452,CRO,MEX,Away Win,4
2014,2014-06-24 13:00:00,Group Stage,Estadio das Dunas,Natal ,Italy,0,1,Uruguay, ,39706,0,0,RODRIGUEZ Marco (MEX),TORRENTERA Marvin (MEX),QUINTERO Marcos (MEX),255931,300186465,ITA,URU,Away Win,1
2014,2014-06-24 13:00:00,Group Stage,Estadio Mineirao,Belo Horizonte ,Costa Rica,0,0,England, ,57823,0,0,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG),255931,300186484,CRC,ENG,Draw,0
2014,2014-06-24 16:00:00,Group Stage,Arena Pantanal,Cuiaba ,Japan,1,4,Colombia, ,40340,1,1,PROENCA Pedro (POR),MIRANDA Bertino (POR),TRIGO Jose (POR),255931,300186457,JPN,COL,Away Win,5
2014,2014-06-24 17:00:00,Group Stage,Estadio Castelao,Fortaleza ,Greece,2,1,C�te d'Ivoire, ,59095,1,0,VERA Carlos (ECU),LESCANO Christian (ECU),ROMERO Byron (ECU),255931,300186455,GRE,CIV,Home Win,3
2014,2014-06-25 13:00:00,Group Stage,Estadio Beira-Rio,Porto Alegre ,Nigeria,2,3,Argentina, ,43285,1,2,Nicola RIZZOLI (ITA),Renato FAVERANI (ITA),Andrea STEFANI (ITA),255931,300186458,NGA,ARG,Away Win,5
2014,2014-06-25 13:00:00,Group Stage,Arena Fonte Nova,Salvador ,"rn"">Bosnia and Herzegovina",3,1,IR Iran, ,48011,1,0,Carlos VELASCO CARBALLO (ESP),ALONSO FERNANDEZ Roberto (ESP),YUSTE Juan (ESP),255931,300186464,BIH,IRN,Home Win,4
2014,2014-06-25 16:00:00,Group Stage,Arena Amazonia,Manaus ,Honduras,0,3,Switzerland, ,40322,0,2,PITANA Nestor (ARG),MAIDANA Hernan (ARG),BELATTI Juan Pablo (ARG),255931,300186482,HON,SUI,Away Win,3
2014,2014-06-25 17:00:00,Group Stage,Estadio do Maracana,Rio De Janeiro ,Ecuador,0,0,France, ,73749,0,0,Noumandiez DOUE (CIV),YEO Songuifolo (CIV),BIRUMUSHAHU Jean Claude (BDI),255931,300186515,ECU,FRA,Draw,0
2014,2014-06-26 13:00:00,Group Stage,Arena Pernambuco,Recife ,USA,0,1,Germany, ,41876,0,0,Ravshan IRMATOV (UZB),RASULOV Abduxamidullo (UZB),KOCHKAROV Bakhadyr (KGZ),255931,300186469,USA,GER,Away Win,1
2014,2014-06-26 13:00:00,Group Stage,Estadio Nacional,Brasilia ,Portugal,2,1,Ghana, ,67540,1,0,SHUKRALLA Nawaf (BHR),TULEFAT Yaser (BHR),SALEH Ebrahim (BHR),255931,300186476,POR,GHA,Home Win,3
2014,2014-06-26 17:00:00,Group Stage,Arena de Sao Paulo,Sao Paulo ,Korea Republic,0,1,Belgium, ,61397,0,0,Ben WILLIAMS (AUS),CREAM Matthew (AUS),ANAZ Hakan (AUS),255931,300186480,KOR,BEL,Away Win,1
2014,2014-06-26 17:00:00,Group Stage,Arena da Baixada,Curitiba ,Algeria,1,1,Russia, ,39311,0,1,C�neyt �AKIR (TUR),DURAN Bahattin (TUR),ONGUN Tarik (TUR),255931,300186506,ALG,RUS,Draw,2
2014,2014-06-28 13:00:00,Round of 16,Estadio Mineirao,Belo Horizonte ,Brazil,1,1,Chile,Brazil win on penalties (3 - 2) ,57714,0,0,WEBB Howard (ENG),MULLARKEY Michael (ENG),Darren CANN (ENG),255951,300186487,BRA,CHI,Draw,2
2014,2014-06-28 13:00:00,Round of 16,Estadio Mineirao,Belo Horizonte ,Brazil,1,1,Chile,Brazil win on penalties (3 - 2) ,57714,0,0,WEBB Howard (ENG),MULLARKEY Michael (ENG),Darren CANN (ENG),255951,300186487,BRA,CHI,Draw,2
2014,2014-06-28 17:00:00,Round of 16,Estadio do Maracana,Rio De Janeiro ,Colombia,2,0,Uruguay, ,73804,1,0,Bj�rn KUIPERS (NED),Sander VAN ROEKEL (NED),Erwin ZEINSTRA (NED),255951,300186491,COL,URU,Home Win,2
2014,2014-06-28 17:00:00,Round of 16,Estadio do Maracana,Rio De Janeiro ,Colombia,2,0,Uruguay, ,73804,1,0,Bj�rn KUIPERS (NED),Sander VAN ROEKEL (NED),Erwin ZEINSTRA (NED),255951,300186491,COL,URU,Home Win,2
2014,2014-06-29 13:00:00,Round of 16,Estadio Castelao,Fortaleza ,Netherlands,2,1,Mexico, ,58817,0,0,PROENCA Pedro (POR),MIRANDA Bertino (POR),TRIGO Jose (POR),255951,300186508,NED,MEX,Home Win,3
2014,2014-06-29 13:00:00,Round of 16,Estadio Castelao,Fortaleza ,Netherlands,2,1,Mexico, ,58817,0,0,PROENCA Pedro (POR),MIRANDA Bertino (POR),TRIGO Jose (POR),255951,300186508,NED,MEX,Home Win,3
2014,2014-06-29 17:00:00,Round of 16,Arena Pernambuco,Recife ,Costa Rica,1,1,Greece,Costa Rica win on penalties (5 - 3) ,41242,0,0,Ben WILLIAMS (AUS),CREAM Matthew (AUS),ANAZ Hakan (AUS),255951,300186459,CRC,GRE,Draw,2
2014,2014-06-29 17:00:00,Round of 16,Arena Pernambuco,Recife ,Costa Rica,1,1,Greece,Costa Rica win on penalties (5 - 3) ,41242,0,0,Ben WILLIAMS (AUS),CREAM Matthew (AUS),ANAZ Hakan (AUS),255951,300186459,CRC,GRE,Draw,2
2014,2014-06-30 13:00:00,Round of 16,Estadio Nacional,Brasilia ,France,2,0,Nigeria, ,67882,0,0,GEIGER Mark (USA),HURD Sean (USA),FLETCHER Joe (CAN),255951,300186462,FRA,NGA,Home Win,2
2014,2014-06-30 13:00:00,Round of 16,Estadio Nacional,Brasilia ,France,2,0,Nigeria, ,67882,0,0,GEIGER Mark (USA),HURD Sean (USA),FLETCHER Joe (CAN),255951,300186462,FRA,NGA,Home Win,2
2014,2014-06-30 17:00:00,Round of 16,Estadio Beira-Rio,Porto Alegre ,Germany,2,1,Algeria,Germany win after extra time ,0,0,0,RICCI Sandro (BRA),DE CARVALHO Emerson (BRA),VAN GASSE Marcelo (BRA),255951,300186460,GER,ALG,Home Win,3
2014,2014-06-30 17:00:00,Round of 16,Estadio Beira-Rio,Porto Alegre ,Germany,2,1,Algeria,Germany win after extra time ,0,0,0,RICCI Sandro (BRA),DE CARVALHO Emerson (BRA),VAN GASSE Marcelo (BRA),255951,300186460,GER,ALG,Home Win,3
2014,2014-07-01 13:00:00,Round of 16,Arena de Sao Paulo,Sao Paulo ,Argentina,1,0,Switzerland,Argentina win after extra time ,63255,0,0,ERIKSSON Jonas (SWE),KLASENIUS Mathias (SWE),WARNMARK Daniel (SWE),255951,300186503,ARG,SUI,Home Win,1
2014,2014-07-01 13:00:00,Round of 16,Arena de Sao Paulo,Sao Paulo ,Argentina,1,0,Switzerland,Argentina win after extra time ,63255,0,0,ERIKSSON Jonas (SWE),KLASENIUS Mathias (SWE),WARNMARK Daniel (SWE),255951,300186503,ARG,SUI,Home Win,1
2014,2014-07-01 17:00:00,Round of 16,Arena Fonte Nova,Salvador ,Belgium,2,1,USA,Belgium win after extra time ,51227,0,0,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG),255951,300186497,BEL,USA,Home Win,3
2014,2014-07-01 17:00:00,Round of 16,Arena Fonte Nova,Salvador ,Belgium,2,1,USA,Belgium win after extra time ,51227,0,0,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG),255951,300186497,BEL,USA,Home Win,3
2014,2014-07-04 13:00:00,Quarter-finals,Estadio do Maracana,Rio De Janeiro ,France,0,1,Germany, ,74240,0,1,PITANA Nestor (ARG),MAIDANA Hernan (ARG),BELATTI Juan Pablo (ARG),255953,300186485,FRA,GER,Away Win,1
2014,2014-07-04 13:00:00,Quarter-finals,Estadio do Maracana,Rio De Janeiro ,France,0,1,Germany, ,74240,0,1,PITANA Nestor (ARG),MAIDANA Hernan (ARG),BELATTI Juan Pablo (ARG),255953,300186485,FRA,GER,Away Win,1
2014,2014-07-04 17:00:00,Quarter-finals,Estadio Castelao,Fortaleza ,Brazil,2,1,Colombia, ,60342,1,0,Carlos VELASCO CARBALLO (ESP),ALONSO FERNANDEZ Roberto (ESP),YUSTE Juan (ESP),255953,300186461,BRA,COL,Home Win,3
2014,2014-07-04 17:00:00,Quarter-finals,Estadio Castelao,Fortaleza ,Brazil,2,1,Colombia, ,60342,1,0,Carlos VELASCO CARBALLO (ESP),ALONSO FERNANDEZ Roberto (ESP),YUSTE Juan (ESP),255953,300186461,BRA,COL,Home Win,3
2014,2014-07-05 13:00:00,Quarter-finals,Estadio Nacional,Brasilia ,Argentina,1,0,Belgium, ,68551,1,0,Nicola RIZZOLI (ITA),Renato FAVERANI (ITA),Andrea STEFANI (ITA),255953,300186504,ARG,BEL,Home Win,1
2014,2014-07-05 13:00:00,Quarter-finals,Estadio Nacional,Brasilia ,Argentina,1,0,Belgium, ,68551,1,0,Nicola RIZZOLI (ITA),Renato FAVERANI (ITA),Andrea STEFANI (ITA),255953,300186504,ARG,BEL,Home Win,1
2014,2014-07-05 17:00:00,Quarter-finals,Arena Fonte Nova,Salvador ,Netherlands,0,0,Costa Rica,Netherlands win on penalties (4 - 3) ,51179,0,0,Ravshan IRMATOV (UZB),RASULOV Abduxamidullo (UZB),KOCHKAROV Bakhadyr (KGZ),255953,300186488,NED,CRC,Draw,0
2014,2014-07-05 17:00:00,Quarter-finals,Arena Fonte Nova,Salvador ,Netherlands,0,0,Costa Rica,Netherlands win on penalties (4 - 3) ,51179,0,0,Ravshan IRMATOV (UZB),RASULOV Abduxamidullo (UZB),KOCHKAROV Bakhadyr (KGZ),255953,300186488,NED,CRC,Draw,0
2014,2014-07-08 17:00:00,Semi-finals,Estadio Mineirao,Belo Horizonte ,Brazil,1,7,Germany, ,58141,0,5,RODRIGUEZ Marco (MEX),TORRENTERA Marvin (MEX),QUINTERO Marcos (MEX),255955,300186474,BRA,GER,Away Win,8
2014,2014-07-08 17:00:00,Semi-finals,Estadio Mineirao,Belo Horizonte ,Brazil,1,7,Germany, ,58141,0,5,RODRIGUEZ Marco (MEX),TORRENTERA Marvin (MEX),QUINTERO Marcos (MEX),255955,300186474,BRA,GER,Away Win,8
2014,2014-07-09 17:00:00,Semi-finals,Arena de Sao Paulo,Sao Paulo ,Netherlands,0,0,Argentina,Argentina win on penalties (2 - 4) ,63267,0,0,C�neyt �AKIR (TUR),DURAN Bahattin (TUR),ONGUN Tarik (TUR),255955,300186490,NED,ARG,Draw,0
2014,2014-07-09 17:00:00,Semi-finals,Arena de Sao Paulo,Sao Paulo ,Netherlands,0,0,Argentina,Argentina win on penalties (2 - 4) ,63267,0,0,C�neyt �AKIR (TUR),DURAN Bahattin (TUR),ONGUN Tarik (TUR),255955,300186490,NED,ARG,Draw,0
2014,2014-07-12 17:00:00,Third Place,Estadio Nacional,Brasilia ,Brazil,0,3,Netherlands, ,68034,0,2,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG),255957,300186502,BRA,NED,Away Win,3
2014,2014-07-12 17:00:00,Third Place,Estadio Nacional,Brasilia ,Brazil,0,3,Netherlands, ,68034,0,2,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG),255957,300186502,BRA,NED,Away Win,3
2014,2014-07-13 16:00:00,Final,Estadio do Maracana,Rio De Janeiro ,Germany,1,0,Argentina,Germany win after extra time ,74738,0,0,Nicola RIZZOLI (ITA),Renato FAVERANI (ITA),Andrea STEFANI (ITA),255959,300186501,GER,ARG,Home Win,1
2014,2014-07-13 16:00:00,Final,Estadio do Maracana,Rio De Janeiro ,Germany,1,0,Argentina,Germany win after extra time ,74738,0,0,Nicola RIZZOLI (ITA),Renato FAVERANI (ITA),Andrea STEFANI (ITA),255959,300186501,GER,ARG,Home Win,1
2018,2018-06-10 00:00:00,Group Stage,,,Portugal,0,0,Germany,,0,0,0,,,,0,705,,,Draw,0
2018,2018-06-10 00:00:00,Group Stage,,,Brazil,1,0,USA,,0,0,0,,,,0,706,,,Home Win,1
2018,2018-06-10 00:00:00,Group Stage,,,Ghana,2,0,Uruguay,,0,0,0,,,,0,707,,,Home Win,2
2018,2018-06-10 00:00:00,Group Stage,,,Belgium,2,1,Sweden,,0,0,0,,,,0,708,,,Home Win,3
2018,2018-06-11 00:00:00,Group Stage,,,Brazil,1,2,Algeria,,0,0,0,,,,0,709,,,Away Win,3
2018,2018-06-12 00:00:00,Semi-finals,,,Uruguay,1,1,Japan,,0,0,0,,,,0,710,,,Draw,2
2018,2018-06-12 00:00:00,Group Stage,,,France,1,2,Costa Rica,,0,0,0,,,,0,711,,,Away Win,3
2018,2018-06-12 00:00:00,Round of 16,,,Iran,1,1,Senegal,,0,0,0,,,,0,712,,,Draw,2
2018,2018-06-13 00:00:00,Group Stage,,,Switzerland,0,0,Iran,,0,0,0,,,,0,713,,,Draw,0
2018,2018-06-14 00:00:00,Third Place,,,Iran,1,2,Ghana,,0,0,0,,,,0,714,,,Away Win,3
2018,2018-06-14 00:00:00,Group Stage,,,Tunisia,1,1,Egypt,,0,0,0,,,,0,715,,,Draw,2
2018,2018-06-14 00:00:00,Quarter-finals,,,Sweden,1,1,Netherlands,,0,0,0,,,,0,716,,,Draw,2
2018,2018-06-15 00:00:00,Group Stage,,,Germany,1,0,Poland,,0,0,0,,,,0,717,,,Home Win,1
2018,2018-06-15 00:00:00,Group Stage,,,Senegal,2,0,Germany,,0,0,0,,,,0,718,,,Home Win,2
2018,2018-06-15 00:00:00,Group Stage,,,Saudi Arabia,1,2,Netherlands,,0,0,0,,,,0,719,,,Away Win,3
2018,2018-06-15 00:00:00,Round of 16,,,Saudi Arabia,1,2,Iran,,0,0,0,,,,0,720,,,Away Win,3
2018,2018-06-15 00:00:00,Round of 16,,,Iran,1,0,Uruguay,,0,0,0,,,,0,721,,,Home Win,1
2018,2018-06-16 00:00:00,Round of 16,,,Spain,1,1,USA,,0,0,0,,,,0,722,,,Draw,2
2018,2018-06-16 00:00:00,Quarter-finals,,,France,0,2,Sweden,,0,0,0,,,,0,723,,,Away Win,2
2018,2018-06-16 00:00:00,Group Stage,,,Brazil,1,2,Argentina,,0,0,0,,,,0,724,,,Away Win,3
2018,2018-06-16 00:00:00,Group Stage,,,Iran,3,2,Italy,,0,0,0,,,,0,725,,,Home Win,5
2018,2018-06-16 00:00:00,Group Stage,,,Tunisia,0,3,England,,0,0,0,,,,0,726,,,Away Win,3
2018,2018-06-16 00:00:00,Group Stage,,,Algeria,1,0,Senegal,,0,0,0,,,,0,727,,,Home Win,1
2018,2018-06-16 00:00:00,Group Stage,,,Morocco,1,2,Tunisia,,0,0,0,,,,0,728,,,Away Win,3
2018,2018-06-17 00:00:00,Group Stage,,,Saudi Arabia,1,3,Ghana,,0,0,0,,,,0,729,,,Away Win,4
2018,2018-06-17 00:00:00,Group Stage,,,Portugal,1,2,Morocco,,0,0,0,,,,0,730,,,Away Win,3
2018,2018-06-17 00:00:00,Group Stage,,,Denmark,0,0,Cameroon,,0,0,0,,,,0,731,,,Draw,0
2018,2018-06-17 00:00:00,Quarter-finals,,,South Korea,2,0,Spain,,0,0,0,,,,0,732,,,Home Win,2
2018,2018-06-17 00:00:00,Group Stage,,,Poland,0,2,Italy,,0,0,0,,,,0,733,,,Away Win,2
2018,2018-06-17 00:00:00,Group Stage,,,USA,1,2,Australia,,0,0,0,,,,0,734,,,Away Win,3
2018,2018-06-18 00:00:00,Group Stage,,,Poland,0,1,England,,0,0,0,,,,0,735,,,Away Win,1
2018,2018-06-18 00:00:00,Group Stage,,,Poland,3,1,Croatia,,0,0,0,,,,0,736,,,Home Win,4
2018,2018-06-18 00:00:00,Group Stage,,,Portugal,1,3,Switzerland,,0,0,0,,,,0,737,,,Away Win,4
2018,2018-06-18 00:00:00,Group Stage,,,Senegal,1,1,Egypt,,0,0,0,,,,0,738,,,Draw,2
2018,2018-06-20 00:00:00,Group Stage,,,Denmark,1,1,Uruguay,,0,0,0,,,,0,739,,,Draw,2
2018,2018-06-20 00:00:00,Group Stage,,,Saudi Arabia,2,1,Nigeria,,0,0,0,,,,0,740,,,Home Win,3
2018,2018-06-20 00:00:00,Group Stage,,,Denmark,1,0,Argentina,,0,0,0,,,,0,741,,,Home Win,1
2018,2018-06-20 00:00:00,Group Stage,,,USA,1,1,Japan,,0,0,0,,,,0,742,,,Draw,2
2018,2018-06-20 00:00:00,Group Stage,,,Denmark,2,0,Uruguay,,0,0,0,,,,0,743,,,Home Win,2
2018,2018-06-21 00:00:00,Group Stage,,,Algeria,1,1,Germany,,0,0,0,,,,0,744,,,Draw,2
2018,2018-06-22 00:00:00,Group Stage,,,Argentina,3,1,Italy,,0,0,0,,,,0,745,,,Home Win,4
2018,2018-06-23 00:00:00,Round of 16,,,USA,1,0,Costa Rica,,0,0,0,,,,0,746,,,Home Win,1
2018,2018-06-23 00:00:00,Group Stage,,,Uruguay,2,3,Ghana,,0,0,0,,,,0,747,,,Away Win,5
2018,2018-06-23 00:00:00,Group Stage,,,Costa Rica,0,0,England,,0,0,0,,,,0,748,,,Draw,0
2018,2018-06-23 00:00:00,Group Stage,,,Uruguay,2,0,Senegal,,0,0,0,,,,0,749,,,Home Win,2
2018,2018-06-23 00:00:00,Group Stage,,,France,1,2,England,,0,0,0,,,,0,750,,,Away Win,3
2018,2018-06-23 00:00:00,Group Stage,,,Costa Rica,1,1,Brazil,,0,0,0,,,,0,751,,,Draw,2
2018,2018-06-23 00:00:00,Group Stage,,,Australia,1,1,Belgium,,0,0,0,,,,0,752,,,Draw,2
2018,2018-06-23 00:00:00,Final,,,Argentina,1,0,Mexico,,0,0,0,,,,0,753,,,Home Win,1
2018,2018-06-23 00:00:00,Group Stage,,,Denmark,0,1,Sweden,,0,0,0,,,,0,754,,,Away Win,1
2018,2018-06-24 00:00:00,Group Stage,,,Iran,0,1,Mexico,,0,0,0,,,,0,755,,,Away Win,1
2018,2018-06-24 00:00:00,Round of 16,,,Croatia,1,2,Portugal,,0,0,0,,,,0,756,,,Away Win,3
2018,2018-06-25 00:00:00,Group Stage,,,England,2,0,Uruguay,,0,0,0,,,,0,757,,,Home Win,2
2018,2018-06-26 00:00:00,Group Stage,,,Japan,0,1,Mexico,,0,0,0,,,,0,758,,,Away Win,1
2018,2018-06-26 00:00:00,Group Stage,,,South Korea,2,1,Morocco,,0,0,0,,,,0,759,,,Home Win,3
2018,2018-06-26 00:00:00,Group Stage,,,Brazil,1,0,Egypt,,0,0,0,,,,0,760,,,Home Win,1
2018,2018-06-27 00:00:00,Group Stage,,,USA,2,0,Uruguay,,0,0,0,,,,0,761,,,Home Win,2
2018,2018-06-27 00:00:00,Semi-finals,,,Algeria,0,1,England,,0,0,0,,,,0,762,,,Away Win,1
2018,2018-06-27 00:00:00,Group Stage,,,Netherlands,0,3,Poland,,0,0,0,,,,0,763,,,Away Win,3
2018,2018-06-27 00:00:00,Quarter-finals,,,Brazil,0,2,Denmark,,0,0,0,,,,0,764,,,Away Win,2
2018,2018-06-27 00:00:00,Round of 16,,,Uruguay,1,1,Saudi Arabia,,0,0,0,,,,0,765,,,Draw,2
2018,2018-06-27 00:00:00,Group Stage,,,France,0,2,Australia,,0,0,0,,,,0,766,,,Away Win,2
2018,2018-06-27 00:00:00,Round of 16,,,Germany,1,1,South Korea,,0,0,0,,,,0,767,,,Draw,2
2018,2018-06-27 00:00:00,Group Stage,,,France,1,2,Italy,,0,0,0,,,,0,768,,,Away Win,3
2022,2022-11-10 00:00:00,Group Stage,,,Netherlands,0,3,Sweden,,0,0,0,,,,0,769,,,Away Win,3
2022,2022-11-10 00:00:00,Group Stage,,,Portugal,2,1,Cameroon,,0,0,0,,,,0,770,,,Home Win,3
2022,2022-11-10 00:00:00,Round of 16,,,Ghana,1,1,Mexico,,0,0,0,,,,0,771,,,Draw,2
2022,2022-11-11 00:00:00,Group Stage,,,Poland,2,1,USA,,0,0,0,,,,0,772,,,Home Win,3
2022,2022-11-11 00:00:00,Group Stage,,,Italy,0,2,Germany,,0,0,0,,,,0,773,,,Away Win,2
2022,2022-11-12 00:00:00,Group Stage,,,Poland,2,1,Senegal,,0,0,0,,,,0,774,,,Home Win,3
2022,2022-11-12 00:00:00,Group Stage,,,England,0,1,Japan,,0,0,0,,,,0,775,,,Away Win,1
2022,2022-11-12 00:00:00,Group Stage,,,England,3,3,Switzerland,,0,0,0,,,,0,776,,,Draw,6
2022,2022-11-12 00:00:00,Group Stage,,,South Korea,0,1,Brazil,,0,0,0,,,,0,777,,,Away Win,1
2022,2022-11-12 00:00:00,Group Stage,,,Portugal,1,1,Australia,,0,0,0,,,,0,778,,,Draw,2
2022,2022-11-12 00:00:00,Semi-finals,,,Croatia,0,1,Denmark,,0,0,0,,,,0,779,,,Away Win,1
2022,2022-11-13 00:00:00,Group Stage,,,Netherlands,2,0,Argentina,,0,0,0,,,,0,780,,,Home Win,2
2022,2022-11-13 00:00:00,Group Stage,,,Cameroon,1,0,South Korea,,0,0,0,,,,0,781,,,Home Win,1
2022,2022-11-13 00:00:00,Group Stage,,,Japan,1,0,Argentina,,0,0,0,,,,0,782,,,Home Win,1
2022,2022-11-14 00:00:00,Group Stage,,,Morocco,1,3,USA,,0,0,0,,,,0,783,,,Away Win,4
2022,2022-11-15 00:00:00,Group Stage,,,USA,1,1,Saudi Arabia,,0,0,0,,,,0,784,,,Draw,2
2022,2022-11-15 00:00:00,Quarter-finals,,,Switzerland,1,0,Spain,,0,0,0,,,,0,785,,,Home Win,1
2022,2022-11-15 00:00:00,Quarter-finals,,,Japan,2,1,Australia,,0,0,0,,,,0,786,,,Home Win,3
2022,2022-11-15 00:00:00,Group Stage,,,Saudi Arabia,0,2,Denmark,,0,0,0,,,,0,787,,,Away Win,2
2022,2022-11-16 00:00:00,Group Stage,,,Cameroon,1,2,Switzerland,,0,0,0,,,,0,788,,,Away Win,3
2022,2022-11-16 00:00:00,Group Stage,,,Poland,3,2,Saudi Arabia,,0,0,0,,,,0,789,,,Home Win,5
2022,2022-11-16 00:00:00,Group Stage,,,Iran,2,1,Argentina,,0,0,0,,,,0,790,,,Home Win,3
2022,2022-11-16 00:00:00,Group Stage,,,Japan,1,1,Spain,,0,0,0,,,,0,791,,,Draw,2
2022,2022-11-16 00:00:00,Group Stage,,,France,1,1,Croatia,,0,0,0,,,,0,792,,,Draw,2
2022,2022-11-17 00:00:00,Group Stage,,,Denmark,2,3,Brazil,,0,0,0,,,,0,793,,,Away Win,5
2022,2022-11-17 00:00:00,Group Stage,,,Senegal,2,3,Ghana,,0,0,0,,,,0,794,,,Away Win,5
2022,2022-11-17 00:00:00,Third Place,,,Belgium,1,2,Argentina,,0,0,0,,,,0,795,,,Away Win,3
2022,2022-11-18 00:00:00,Group Stage,,,Belgium,0,1,Senegal,,0,0,0,,,,0,796,,,Away Win,1
2022,2022-11-18 00:00:00,Group Stage,,,Brazil,0,1,Italy,,0,0,0,,,,0,797,,,Away Win,1
2022,2022-11-18 00:00:00,Group Stage,,,Australia,1,1,Egypt,,0,0,0,,,,0,798,,,Draw,2
2022,2022-11-18 00:00:00,Round of 16,,,Poland,1,2,Uruguay,,0,0,0,,,,0,799,,,Away Win,3
2022,2022-11-18 00:00:00,Group Stage,,,Brazil,2,2,Egypt,,0,0,0,,,,0,800,,,Draw,4
2022,2022-11-18 00:00:00,Semi-finals,,,Germany,1,0,Croatia,,0,0,0,,,,0,801,,,Home Win,1
2022,2022-11-19 00:00:00,Group Stage,,,Australia,1,0,South Korea,,0,0,0,,,,0,802,,,Home Win,1
